time,value,raw_value
2025-06-19 10:04:31.902Z,Brake pedal released,0
2025-06-19 10:04:32.003Z,Brake pedal released,0
2025-06-19 10:04:32.103Z,Brake pedal released,0
2025-06-19 10:04:32.202Z,Brake pedal released,0
2025-06-19 10:04:32.303Z,Brake pedal released,0
2025-06-19 10:04:32.403Z,Brake pedal released,0
2025-06-19 10:04:32.502Z,Brake pedal released,0
2025-06-19 10:04:32.603Z,Brake pedal released,0
2025-06-19 10:04:32.703Z,Brake pedal released,0
2025-06-19 10:04:32.803Z,Brake pedal released,0
2025-06-19 10:04:32.903Z,Brake pedal released,0
2025-06-19 10:04:33.002Z,Brake pedal released,0
2025-06-19 10:04:33.103Z,Brake pedal released,0
2025-06-19 10:04:33.203Z,Brake pedal released,0
2025-06-19 10:04:33.302Z,Brake pedal released,0
2025-06-19 10:04:33.402Z,Brake pedal released,0
2025-06-19 10:04:33.502Z,Brake pedal released,0
2025-06-19 10:04:33.602Z,Brake pedal released,0
2025-06-19 10:04:33.702Z,Brake pedal released,0
2025-06-19 10:04:33.802Z,Brake pedal released,0
2025-06-19 10:04:33.902Z,Brake pedal released,0
2025-06-19 10:04:34.002Z,Brake pedal released,0
2025-06-19 10:04:34.103Z,Brake pedal released,0
2025-06-19 10:04:34.202Z,Brake pedal released,0
2025-06-19 10:04:34.302Z,Brake pedal released,0
2025-06-19 10:04:34.402Z,Brake pedal released,0
2025-06-19 10:04:34.502Z,Brake pedal released,0
2025-06-19 10:04:34.602Z,Brake pedal released,0
2025-06-19 10:04:34.702Z,Brake pedal released,0
2025-06-19 10:04:34.802Z,Brake pedal released,0
2025-06-19 10:04:34.902Z,Brake pedal released,0
2025-06-19 10:04:35.002Z,Brake pedal released,0
2025-06-19 10:04:35.103Z,Brake pedal released,0
2025-06-19 10:04:35.202Z,Brake pedal released,0
2025-06-19 10:04:35.302Z,Brake pedal released,0
2025-06-19 10:04:35.402Z,Brake pedal released,0
2025-06-19 10:04:35.502Z,Brake pedal released,0
2025-06-19 10:04:35.602Z,Brake pedal released,0
2025-06-19 10:04:35.702Z,Brake pedal released,0
2025-06-19 10:04:35.802Z,Brake pedal released,0
2025-06-19 10:04:35.902Z,Brake pedal released,0
2025-06-19 10:04:36.002Z,Brake pedal released,0
2025-06-19 10:04:36.103Z,Brake pedal released,0
2025-06-19 10:04:36.202Z,Brake pedal released,0
2025-06-19 10:04:36.302Z,Brake pedal released,0
2025-06-19 10:04:36.402Z,Brake pedal released,0
2025-06-19 10:04:36.502Z,Brake pedal released,0
2025-06-19 10:04:36.602Z,Brake pedal released,0
2025-06-19 10:04:36.702Z,Brake pedal released,0
2025-06-19 10:04:36.802Z,Brake pedal released,0
2025-06-19 10:04:36.902Z,Brake pedal released,0
2025-06-19 10:04:37.002Z,Brake pedal released,0
2025-06-19 10:04:37.102Z,Brake pedal released,0
2025-06-19 10:04:37.202Z,Brake pedal released,0
2025-06-19 10:04:37.302Z,Brake pedal released,0
2025-06-19 10:04:37.402Z,Brake pedal released,0
2025-06-19 10:04:37.502Z,Brake pedal released,0
2025-06-19 10:04:37.602Z,Brake pedal released,0
2025-06-19 10:04:37.702Z,Brake pedal released,0
2025-06-19 10:04:37.802Z,Brake pedal released,0
2025-06-19 10:04:37.902Z,Brake pedal released,0
2025-06-19 10:04:38.002Z,Brake pedal released,0
2025-06-19 10:04:38.102Z,Brake pedal released,0
2025-06-19 10:04:38.205Z,Brake pedal released,0
2025-06-19 10:04:38.302Z,Brake pedal released,0
2025-06-19 10:04:38.402Z,Brake pedal released,0
2025-06-19 10:04:38.502Z,Brake pedal released,0
2025-06-19 10:04:38.602Z,Brake pedal released,0
2025-06-19 10:04:38.702Z,Brake pedal released,0
2025-06-19 10:04:38.802Z,Brake pedal released,0
2025-06-19 10:04:38.902Z,Brake pedal released,0
2025-06-19 10:04:39.002Z,Brake pedal released,0
2025-06-19 10:04:39.102Z,Brake pedal released,0
2025-06-19 10:04:39.202Z,Brake pedal released,0
2025-06-19 10:04:39.302Z,Brake pedal released,0
2025-06-19 10:04:39.402Z,Brake pedal released,0
2025-06-19 10:04:39.502Z,Brake pedal released,0
2025-06-19 10:04:39.602Z,Brake pedal released,0
2025-06-19 10:04:39.702Z,Brake pedal released,0
2025-06-19 10:04:39.802Z,Brake pedal released,0
2025-06-19 10:04:39.902Z,Brake pedal released,0
2025-06-19 10:04:40.002Z,Brake pedal released,0
2025-06-19 10:04:40.102Z,Brake pedal released,0
2025-06-19 10:04:40.202Z,Brake pedal released,0
2025-06-19 10:04:40.302Z,Brake pedal released,0
2025-06-19 10:04:40.402Z,Brake pedal released,0
2025-06-19 10:04:40.502Z,Brake pedal released,0
2025-06-19 10:04:40.602Z,Brake pedal released,0
2025-06-19 10:04:40.702Z,Brake pedal released,0
2025-06-19 10:04:40.802Z,Brake pedal released,0
2025-06-19 10:04:40.902Z,Brake pedal released,0
2025-06-19 10:04:41.002Z,Brake pedal released,0
2025-06-19 10:04:41.103Z,Brake pedal released,0
2025-06-19 10:04:41.202Z,Brake pedal released,0
2025-06-19 10:04:41.307Z,Brake pedal released,0
2025-06-19 10:04:41.402Z,Brake pedal released,0
2025-06-19 10:04:41.502Z,Brake pedal released,0
2025-06-19 10:04:41.602Z,Brake pedal released,0
2025-06-19 10:04:41.702Z,Brake pedal released,0
2025-06-19 10:04:41.802Z,Brake pedal released,0
2025-06-19 10:04:41.902Z,Brake pedal released,0
2025-06-19 10:04:42.002Z,Brake pedal released,0
2025-06-19 10:04:42.102Z,Brake pedal released,0
2025-06-19 10:04:42.202Z,Brake pedal released,0
2025-06-19 10:04:42.302Z,Brake pedal released,0
2025-06-19 10:04:42.402Z,Brake pedal released,0
2025-06-19 10:04:42.502Z,Brake pedal released,0
2025-06-19 10:04:42.602Z,Brake pedal released,0
2025-06-19 10:04:42.702Z,Brake pedal released,0
2025-06-19 10:04:42.802Z,Brake pedal released,0
2025-06-19 10:04:42.902Z,Brake pedal released,0
2025-06-19 10:04:43.002Z,Brake pedal released,0
2025-06-19 10:04:43.102Z,Brake pedal released,0
2025-06-19 10:04:43.202Z,Brake pedal released,0
2025-06-19 10:04:43.302Z,Brake pedal released,0
2025-06-19 10:04:43.402Z,Brake pedal released,0
2025-06-19 10:04:43.502Z,Brake pedal depressed,1
2025-06-19 10:04:43.602Z,Brake pedal depressed,1
2025-06-19 10:04:43.702Z,Brake pedal depressed,1
2025-06-19 10:04:43.802Z,Brake pedal depressed,1
2025-06-19 10:04:43.902Z,Brake pedal depressed,1
2025-06-19 10:04:44.002Z,Brake pedal depressed,1
2025-06-19 10:04:44.102Z,Brake pedal depressed,1
2025-06-19 10:04:44.202Z,Brake pedal depressed,1
2025-06-19 10:04:44.302Z,Brake pedal depressed,1
2025-06-19 10:04:44.406Z,Brake pedal depressed,1
2025-06-19 10:04:44.502Z,Brake pedal depressed,1
2025-06-19 10:04:44.602Z,Brake pedal depressed,1
2025-06-19 10:04:44.702Z,Brake pedal released,0
2025-06-19 10:04:44.802Z,Brake pedal released,0
2025-06-19 10:04:44.902Z,Brake pedal released,0
2025-06-19 10:04:45.002Z,Brake pedal released,0
2025-06-19 10:04:45.102Z,Brake pedal released,0
2025-06-19 10:04:45.202Z,Brake pedal released,0
2025-06-19 10:04:45.302Z,Brake pedal released,0
2025-06-19 10:04:45.402Z,Brake pedal released,0
2025-06-19 10:04:45.502Z,Brake pedal released,0
2025-06-19 10:04:45.602Z,Brake pedal released,0
2025-06-19 10:04:45.702Z,Brake pedal released,0
2025-06-19 10:04:45.802Z,Brake pedal released,0
2025-06-19 10:04:45.902Z,Brake pedal released,0
2025-06-19 10:04:46.002Z,Brake pedal released,0
2025-06-19 10:04:46.102Z,Brake pedal released,0
2025-06-19 10:04:46.202Z,Brake pedal released,0
2025-06-19 10:04:46.302Z,Brake pedal released,0
2025-06-19 10:04:46.402Z,Brake pedal released,0
2025-06-19 10:04:46.502Z,Brake pedal released,0
2025-06-19 10:04:46.602Z,Brake pedal released,0
2025-06-19 10:04:46.702Z,Brake pedal released,0
2025-06-19 10:04:46.802Z,Brake pedal released,0
2025-06-19 10:04:46.903Z,Brake pedal released,0
2025-06-19 10:04:47.002Z,Brake pedal released,0
2025-06-19 10:04:47.102Z,Brake pedal released,0
2025-06-19 10:04:47.202Z,Brake pedal released,0
2025-06-19 10:04:47.302Z,Brake pedal released,0
2025-06-19 10:04:47.402Z,Brake pedal depressed,1
2025-06-19 10:04:47.505Z,Brake pedal depressed,1
2025-06-19 10:04:47.602Z,Brake pedal depressed,1
2025-06-19 10:04:47.702Z,Brake pedal depressed,1
2025-06-19 10:04:47.802Z,Brake pedal depressed,1
2025-06-19 10:04:47.902Z,Brake pedal depressed,1
2025-06-19 10:04:48.002Z,Brake pedal depressed,1
2025-06-19 10:04:48.102Z,Brake pedal depressed,1
2025-06-19 10:04:48.202Z,Brake pedal depressed,1
2025-06-19 10:04:48.302Z,Brake pedal depressed,1
2025-06-19 10:04:48.402Z,Brake pedal depressed,1
2025-06-19 10:04:48.502Z,Brake pedal depressed,1
2025-06-19 10:04:48.602Z,Brake pedal depressed,1
2025-06-19 10:04:48.702Z,Brake pedal depressed,1
2025-06-19 10:04:48.802Z,Brake pedal depressed,1
2025-06-19 10:04:48.902Z,Brake pedal depressed,1
2025-06-19 10:04:49.002Z,Brake pedal depressed,1
2025-06-19 10:04:49.102Z,Brake pedal depressed,1
2025-06-19 10:04:49.202Z,Brake pedal depressed,1
2025-06-19 10:04:49.302Z,Brake pedal released,0
2025-06-19 10:04:49.402Z,Brake pedal released,0
2025-06-19 10:04:49.502Z,Brake pedal released,0
2025-06-19 10:04:49.602Z,Brake pedal released,0
2025-06-19 10:04:49.702Z,Brake pedal released,0
2025-06-19 10:04:49.802Z,Brake pedal released,0
2025-06-19 10:04:49.902Z,Brake pedal released,0
2025-06-19 10:04:50.002Z,Brake pedal released,0
2025-06-19 10:04:50.102Z,Brake pedal released,0
2025-06-19 10:04:50.202Z,Brake pedal released,0
2025-06-19 10:04:50.303Z,Brake pedal released,0
2025-06-19 10:04:50.402Z,Brake pedal released,0
2025-06-19 10:04:50.502Z,Brake pedal released,0
2025-06-19 10:04:50.602Z,Brake pedal released,0
2025-06-19 10:04:50.702Z,Brake pedal released,0
2025-06-19 10:04:50.802Z,Brake pedal released,0
2025-06-19 10:04:50.902Z,Brake pedal released,0
2025-06-19 10:04:51.002Z,Brake pedal released,0
2025-06-19 10:04:51.102Z,Brake pedal released,0
2025-06-19 10:04:51.202Z,Brake pedal released,0
2025-06-19 10:04:51.302Z,Brake pedal released,0
2025-06-19 10:04:51.402Z,Brake pedal released,0
2025-06-19 10:04:51.502Z,Brake pedal released,0
2025-06-19 10:04:51.602Z,Brake pedal released,0
2025-06-19 10:04:51.702Z,Brake pedal released,0
2025-06-19 10:04:51.802Z,Brake pedal released,0
2025-06-19 10:04:51.902Z,Brake pedal released,0
2025-06-19 10:04:52.002Z,Brake pedal released,0
2025-06-19 10:04:52.102Z,Brake pedal released,0
2025-06-19 10:04:52.202Z,Brake pedal released,0
2025-06-19 10:04:52.302Z,Brake pedal released,0
2025-06-19 10:04:52.402Z,Brake pedal released,0
2025-06-19 10:04:52.502Z,Brake pedal released,0
2025-06-19 10:04:52.602Z,Brake pedal released,0
2025-06-19 10:04:52.702Z,Brake pedal released,0
2025-06-19 10:04:52.802Z,Brake pedal released,0
2025-06-19 10:04:52.902Z,Brake pedal released,0
2025-06-19 10:04:53.004Z,Brake pedal released,0
2025-06-19 10:04:53.102Z,Brake pedal released,0
2025-06-19 10:04:53.202Z,Brake pedal released,0
2025-06-19 10:04:53.302Z,Brake pedal released,0
2025-06-19 10:04:53.402Z,Brake pedal released,0
2025-06-19 10:04:53.502Z,Brake pedal released,0
2025-06-19 10:04:53.602Z,Brake pedal released,0
2025-06-19 10:04:53.702Z,Brake pedal released,0
2025-06-19 10:04:53.802Z,Brake pedal released,0
2025-06-19 10:04:53.902Z,Brake pedal released,0
2025-06-19 10:04:54.002Z,Brake pedal released,0
2025-06-19 10:04:54.102Z,Brake pedal released,0
2025-06-19 10:04:54.202Z,Brake pedal released,0
2025-06-19 10:04:54.302Z,Brake pedal released,0
2025-06-19 10:04:54.402Z,Brake pedal released,0
2025-06-19 10:04:54.502Z,Brake pedal released,0
2025-06-19 10:04:54.602Z,Brake pedal depressed,1
2025-06-19 10:04:54.702Z,Brake pedal depressed,1
2025-06-19 10:04:54.802Z,Brake pedal depressed,1
2025-06-19 10:04:54.902Z,Brake pedal depressed,1
2025-06-19 10:04:55.002Z,Brake pedal depressed,1
2025-06-19 10:04:55.102Z,Brake pedal depressed,1
2025-06-19 10:04:55.203Z,Brake pedal depressed,1
2025-06-19 10:04:55.303Z,Brake pedal depressed,1
2025-06-19 10:04:55.403Z,Brake pedal depressed,1
2025-06-19 10:04:55.503Z,Brake pedal depressed,1
2025-06-19 10:04:55.602Z,Brake pedal depressed,1
2025-06-19 10:04:55.702Z,Brake pedal depressed,1
2025-06-19 10:04:55.802Z,Brake pedal depressed,1
2025-06-19 10:04:55.902Z,Brake pedal depressed,1
2025-06-19 10:04:56.003Z,Brake pedal depressed,1
2025-06-19 10:04:56.102Z,Brake pedal depressed,1
2025-06-19 10:04:56.202Z,Brake pedal depressed,1
2025-06-19 10:04:56.303Z,Brake pedal depressed,1
2025-06-19 10:04:56.402Z,Brake pedal depressed,1
2025-06-19 10:04:56.503Z,Brake pedal depressed,1
2025-06-19 10:04:56.603Z,Brake pedal depressed,1
2025-06-19 10:04:56.702Z,Brake pedal depressed,1
2025-06-19 10:04:56.802Z,Brake pedal depressed,1
2025-06-19 10:04:56.902Z,Brake pedal depressed,1
2025-06-19 10:04:57.002Z,Brake pedal depressed,1
2025-06-19 10:04:57.102Z,Brake pedal depressed,1
2025-06-19 10:04:57.203Z,Brake pedal depressed,1
2025-06-19 10:04:57.303Z,Brake pedal depressed,1
2025-06-19 10:04:57.403Z,Brake pedal depressed,1
2025-06-19 10:04:57.503Z,Brake pedal depressed,1
2025-06-19 10:04:57.603Z,Brake pedal depressed,1
2025-06-19 10:04:57.702Z,Brake pedal depressed,1
2025-06-19 10:04:57.802Z,Brake pedal depressed,1
2025-06-19 10:04:57.902Z,Brake pedal depressed,1
2025-06-19 10:04:58.002Z,Brake pedal depressed,1
2025-06-19 10:04:58.102Z,Brake pedal depressed,1
2025-06-19 10:04:58.202Z,Brake pedal depressed,1
2025-06-19 10:04:58.303Z,Brake pedal depressed,1
2025-06-19 10:04:58.402Z,Brake pedal depressed,1
2025-06-19 10:04:58.502Z,Brake pedal depressed,1
2025-06-19 10:04:58.603Z,Brake pedal depressed,1
2025-06-19 10:04:58.702Z,Brake pedal depressed,1
2025-06-19 10:04:58.802Z,Brake pedal depressed,1
2025-06-19 10:04:58.903Z,Brake pedal depressed,1
2025-06-19 10:04:59.002Z,Brake pedal depressed,1
2025-06-19 10:04:59.103Z,Brake pedal depressed,1
2025-06-19 10:04:59.202Z,Brake pedal depressed,1
2025-06-19 10:04:59.303Z,Brake pedal depressed,1
2025-06-19 10:04:59.402Z,Brake pedal depressed,1
2025-06-19 10:04:59.502Z,Brake pedal depressed,1
2025-06-19 10:04:59.604Z,Brake pedal depressed,1
2025-06-19 10:04:59.703Z,Brake pedal depressed,1
2025-06-19 10:04:59.804Z,Brake pedal depressed,1
2025-06-19 10:04:59.903Z,Brake pedal depressed,1
2025-06-19 10:05:00.003Z,Brake pedal depressed,1
2025-06-19 10:05:00.104Z,Brake pedal depressed,1
2025-06-19 10:05:00.203Z,Brake pedal depressed,1
2025-06-19 10:05:00.303Z,Brake pedal depressed,1
2025-06-19 10:05:00.403Z,Brake pedal depressed,1
2025-06-19 10:05:00.503Z,Brake pedal depressed,1
2025-06-19 10:05:00.603Z,Brake pedal depressed,1
2025-06-19 10:05:00.703Z,Brake pedal depressed,1
2025-06-19 10:05:00.803Z,Brake pedal depressed,1
2025-06-19 10:05:00.903Z,Brake pedal depressed,1
2025-06-19 10:05:01.003Z,Brake pedal released,0
2025-06-19 10:05:01.103Z,Brake pedal released,0
2025-06-19 10:05:01.204Z,Brake pedal released,0
2025-06-19 10:05:01.303Z,Brake pedal released,0
2025-06-19 10:05:01.403Z,Brake pedal released,0
2025-06-19 10:05:01.503Z,Brake pedal released,0
2025-06-19 10:05:01.603Z,Brake pedal released,0
2025-06-19 10:05:01.703Z,Brake pedal released,0
2025-06-19 10:05:01.803Z,Brake pedal released,0
2025-06-19 10:05:01.903Z,Brake pedal released,0
2025-06-19 10:05:02.003Z,Brake pedal released,0
2025-06-19 10:05:02.103Z,Brake pedal released,0
2025-06-19 10:05:02.203Z,Brake pedal released,0
2025-06-19 10:05:02.303Z,Brake pedal released,0
2025-06-19 10:05:02.403Z,Brake pedal released,0
2025-06-19 10:05:02.504Z,Brake pedal released,0
2025-06-19 10:05:02.603Z,Brake pedal released,0
2025-06-19 10:05:02.703Z,Brake pedal released,0
2025-06-19 10:05:02.803Z,Brake pedal released,0
2025-06-19 10:05:02.903Z,Brake pedal released,0
2025-06-19 10:05:03.003Z,Brake pedal released,0
2025-06-19 10:05:03.103Z,Brake pedal released,0
2025-06-19 10:05:03.203Z,Brake pedal released,0
2025-06-19 10:05:03.304Z,Brake pedal released,0
2025-06-19 10:05:03.403Z,Brake pedal released,0
2025-06-19 10:05:03.504Z,Brake pedal released,0
2025-06-19 10:05:03.604Z,Brake pedal released,0
2025-06-19 10:05:03.704Z,Brake pedal released,0
2025-06-19 10:05:03.803Z,Brake pedal released,0
2025-06-19 10:05:03.903Z,Brake pedal released,0
2025-06-19 10:05:04.004Z,Brake pedal released,0
2025-06-19 10:05:04.103Z,Brake pedal released,0
2025-06-19 10:05:04.203Z,Brake pedal released,0
2025-06-19 10:05:04.303Z,Brake pedal released,0
2025-06-19 10:05:04.402Z,Brake pedal released,0
2025-06-19 10:05:04.503Z,Brake pedal released,0
2025-06-19 10:05:04.602Z,Brake pedal released,0
2025-06-19 10:05:04.703Z,Brake pedal released,0
2025-06-19 10:05:04.803Z,Brake pedal released,0
2025-06-19 10:05:04.903Z,Brake pedal released,0
2025-06-19 10:05:05.004Z,Brake pedal released,0
2025-06-19 10:05:05.103Z,Brake pedal released,0
2025-06-19 10:05:05.202Z,Brake pedal released,0
2025-06-19 10:05:05.303Z,Brake pedal released,0
2025-06-19 10:05:05.402Z,Brake pedal released,0
2025-06-19 10:05:05.503Z,Brake pedal released,0
2025-06-19 10:05:05.603Z,Brake pedal released,0
2025-06-19 10:05:05.702Z,Brake pedal released,0
2025-06-19 10:05:05.803Z,Brake pedal released,0
2025-06-19 10:05:05.903Z,Brake pedal released,0
2025-06-19 10:05:06.002Z,Brake pedal released,0
2025-06-19 10:05:06.103Z,Brake pedal released,0
2025-06-19 10:05:06.203Z,Brake pedal released,0
2025-06-19 10:05:06.304Z,Brake pedal released,0
2025-06-19 10:05:06.404Z,Brake pedal released,0
2025-06-19 10:05:06.502Z,Brake pedal released,0
2025-06-19 10:05:06.603Z,Brake pedal released,0
2025-06-19 10:05:06.703Z,Brake pedal released,0
2025-06-19 10:05:06.802Z,Brake pedal released,0
2025-06-19 10:05:06.902Z,Brake pedal released,0
2025-06-19 10:05:07.002Z,Brake pedal released,0
2025-06-19 10:05:07.103Z,Brake pedal released,0
2025-06-19 10:05:07.202Z,Brake pedal released,0
2025-06-19 10:05:07.303Z,Brake pedal released,0
2025-06-19 10:05:07.402Z,Brake pedal released,0
2025-06-19 10:05:07.502Z,Brake pedal released,0
2025-06-19 10:05:07.602Z,Brake pedal released,0
2025-06-19 10:05:07.703Z,Brake pedal released,0
2025-06-19 10:05:07.803Z,Brake pedal released,0
2025-06-19 10:05:07.902Z,Brake pedal released,0
2025-06-19 10:05:08.002Z,Brake pedal released,0
2025-06-19 10:05:08.103Z,Brake pedal released,0
2025-06-19 10:05:08.202Z,Brake pedal released,0
2025-06-19 10:05:08.303Z,Brake pedal released,0
2025-06-19 10:05:08.403Z,Brake pedal released,0
2025-06-19 10:05:08.503Z,Brake pedal released,0
2025-06-19 10:05:08.603Z,Brake pedal released,0
2025-06-19 10:05:08.703Z,Brake pedal released,0
2025-06-19 10:05:08.803Z,Brake pedal released,0
2025-06-19 10:05:08.903Z,Brake pedal released,0
2025-06-19 10:05:09.003Z,Brake pedal released,0
2025-06-19 10:05:09.103Z,Brake pedal released,0
2025-06-19 10:05:09.203Z,Brake pedal released,0
2025-06-19 10:05:09.302Z,Brake pedal released,0
2025-06-19 10:05:09.403Z,Brake pedal released,0
2025-06-19 10:05:09.503Z,Brake pedal released,0
2025-06-19 10:05:09.603Z,Brake pedal released,0
2025-06-19 10:05:09.703Z,Brake pedal released,0
2025-06-19 10:05:09.803Z,Brake pedal released,0
2025-06-19 10:05:09.903Z,Brake pedal released,0
2025-06-19 10:05:10.003Z,Brake pedal released,0
2025-06-19 10:05:10.103Z,Brake pedal released,0
2025-06-19 10:05:10.203Z,Brake pedal released,0
2025-06-19 10:05:10.304Z,Brake pedal released,0
2025-06-19 10:05:10.403Z,Brake pedal released,0
2025-06-19 10:05:10.503Z,Brake pedal released,0
2025-06-19 10:05:10.603Z,Brake pedal released,0
2025-06-19 10:05:10.703Z,Brake pedal released,0
2025-06-19 10:05:10.803Z,Brake pedal released,0
2025-06-19 10:05:10.903Z,Brake pedal released,0
2025-06-19 10:05:11.003Z,Brake pedal released,0
2025-06-19 10:05:11.103Z,Brake pedal released,0
2025-06-19 10:05:11.203Z,Brake pedal released,0
2025-06-19 10:05:11.303Z,Brake pedal released,0
2025-06-19 10:05:11.403Z,Brake pedal released,0
2025-06-19 10:05:11.503Z,Brake pedal released,0
2025-06-19 10:05:11.604Z,Brake pedal released,0
2025-06-19 10:05:11.703Z,Brake pedal released,0
2025-06-19 10:05:11.803Z,Brake pedal released,0
2025-06-19 10:05:11.903Z,Brake pedal released,0
2025-06-19 10:05:12.003Z,Brake pedal released,0
2025-06-19 10:05:12.104Z,Brake pedal released,0
2025-06-19 10:05:12.203Z,Brake pedal released,0
2025-06-19 10:05:12.308Z,Brake pedal released,0
2025-06-19 10:05:12.403Z,Brake pedal released,0
2025-06-19 10:05:12.503Z,Brake pedal released,0
2025-06-19 10:05:12.603Z,Brake pedal released,0
2025-06-19 10:05:12.703Z,Brake pedal released,0
2025-06-19 10:05:12.803Z,Brake pedal released,0
2025-06-19 10:05:12.903Z,Brake pedal released,0
2025-06-19 10:05:13.003Z,Brake pedal released,0
2025-06-19 10:05:13.103Z,Brake pedal released,0
2025-06-19 10:05:13.203Z,Brake pedal released,0
2025-06-19 10:05:13.303Z,Brake pedal released,0
2025-06-19 10:05:13.403Z,Brake pedal released,0
2025-06-19 10:05:13.503Z,Brake pedal released,0
2025-06-19 10:05:13.602Z,Brake pedal released,0
2025-06-19 10:05:13.702Z,Brake pedal released,0
2025-06-19 10:05:13.803Z,Brake pedal released,0
2025-06-19 10:05:13.903Z,Brake pedal released,0
2025-06-19 10:05:14.003Z,Brake pedal released,0
2025-06-19 10:05:14.103Z,Brake pedal released,0
2025-06-19 10:05:14.202Z,Brake pedal released,0
2025-06-19 10:05:14.303Z,Brake pedal released,0
2025-06-19 10:05:14.402Z,Brake pedal released,0
2025-06-19 10:05:14.502Z,Brake pedal released,0
2025-06-19 10:05:14.603Z,Brake pedal released,0
2025-06-19 10:05:14.702Z,Brake pedal released,0
2025-06-19 10:05:14.803Z,Brake pedal released,0
2025-06-19 10:05:14.903Z,Brake pedal released,0
2025-06-19 10:05:15.002Z,Brake pedal released,0
2025-06-19 10:05:15.103Z,Brake pedal released,0
2025-06-19 10:05:15.202Z,Brake pedal released,0
2025-06-19 10:05:15.304Z,Brake pedal released,0
2025-06-19 10:05:15.406Z,Brake pedal released,0
2025-06-19 10:05:15.503Z,Brake pedal released,0
2025-06-19 10:05:15.603Z,Brake pedal released,0
2025-06-19 10:05:15.702Z,Brake pedal released,0
2025-06-19 10:05:15.802Z,Brake pedal released,0
2025-06-19 10:05:15.903Z,Brake pedal released,0
2025-06-19 10:05:16.002Z,Brake pedal released,0
2025-06-19 10:05:16.103Z,Brake pedal released,0
2025-06-19 10:05:16.203Z,Brake pedal released,0
2025-06-19 10:05:16.303Z,Brake pedal released,0
2025-06-19 10:05:16.403Z,Brake pedal released,0
2025-06-19 10:05:16.503Z,Brake pedal released,0
2025-06-19 10:05:16.604Z,Brake pedal released,0
2025-06-19 10:05:16.703Z,Brake pedal released,0
2025-06-19 10:05:16.803Z,Brake pedal released,0
2025-06-19 10:05:16.902Z,Brake pedal released,0
2025-06-19 10:04:30.703Z,Brake pedal released,0
2025-06-19 10:04:30.803Z,Brake pedal released,0
2025-06-19 10:04:30.902Z,Brake pedal released,0
2025-06-19 10:04:31.003Z,Brake pedal released,0
2025-06-19 10:04:31.103Z,Brake pedal released,0
2025-06-19 10:04:31.203Z,Brake pedal released,0
2025-06-19 10:04:31.303Z,Brake pedal released,0
2025-06-19 10:04:31.403Z,Brake pedal released,0
2025-06-19 10:04:31.503Z,Brake pedal released,0
2025-06-19 10:04:31.603Z,Brake pedal released,0
2025-06-19 10:04:31.702Z,Brake pedal released,0
2025-06-19 10:04:31.803Z,Brake pedal released,0
2025-06-19 10:04:31.902Z,Brake pedal released,0
2025-06-19 10:04:32.003Z,Brake pedal released,0
2025-06-19 10:04:32.103Z,Brake pedal released,0
2025-06-19 10:04:32.202Z,Brake pedal released,0
2025-06-19 10:04:32.303Z,Brake pedal released,0
2025-06-19 10:04:32.403Z,Brake pedal released,0
2025-06-19 10:04:32.502Z,Brake pedal released,0
2025-06-19 10:04:32.603Z,Brake pedal released,0
2025-06-19 10:04:32.703Z,Brake pedal released,0
2025-06-19 10:04:32.803Z,Brake pedal released,0
2025-06-19 10:04:32.903Z,Brake pedal released,0
2025-06-19 10:04:33.002Z,Brake pedal released,0
2025-06-19 10:04:33.103Z,Brake pedal released,0
2025-06-19 10:04:33.203Z,Brake pedal released,0
2025-06-19 10:04:33.302Z,Brake pedal released,0
2025-06-19 10:04:33.402Z,Brake pedal released,0
2025-06-19 10:04:33.502Z,Brake pedal released,0
2025-06-19 10:04:33.602Z,Brake pedal released,0
2025-06-19 10:04:33.702Z,Brake pedal released,0
2025-06-19 10:04:33.802Z,Brake pedal released,0
2025-06-19 10:04:33.902Z,Brake pedal released,0
2025-06-19 10:04:34.002Z,Brake pedal released,0
2025-06-19 10:04:34.103Z,Brake pedal released,0
2025-06-19 10:04:34.202Z,Brake pedal released,0
2025-06-19 10:04:34.302Z,Brake pedal released,0
2025-06-19 10:04:34.402Z,Brake pedal released,0
2025-06-19 10:04:34.502Z,Brake pedal released,0
2025-06-19 10:04:34.602Z,Brake pedal released,0
2025-06-19 10:04:34.702Z,Brake pedal released,0
2025-06-19 10:04:34.802Z,Brake pedal released,0
2025-06-19 10:04:34.902Z,Brake pedal released,0
2025-06-19 10:04:35.002Z,Brake pedal released,0
2025-06-19 10:04:35.103Z,Brake pedal released,0
2025-06-19 10:04:35.202Z,Brake pedal released,0
2025-06-19 10:04:35.302Z,Brake pedal released,0
2025-06-19 10:04:35.402Z,Brake pedal released,0
2025-06-19 10:04:35.502Z,Brake pedal released,0
2025-06-19 10:04:35.602Z,Brake pedal released,0
2025-06-19 10:04:35.702Z,Brake pedal released,0
2025-06-19 10:04:35.802Z,Brake pedal released,0
2025-06-19 10:04:35.902Z,Brake pedal released,0
2025-06-19 10:04:36.002Z,Brake pedal released,0
2025-06-19 10:04:36.103Z,Brake pedal released,0
2025-06-19 10:04:36.202Z,Brake pedal released,0
2025-06-19 10:04:36.302Z,Brake pedal released,0
2025-06-19 10:04:36.402Z,Brake pedal released,0
2025-06-19 10:04:36.502Z,Brake pedal released,0
2025-06-19 10:04:36.602Z,Brake pedal released,0
